        0.9823389013        8.0376936382
        0.9919531662        7.9597455462
        1.0015674311        7.8941600763
        1.0111816960        7.8705529992


        0.0000000000        6.8483459105
        0.0067983119        6.8535332849
        0.0135966238        6.8688280698
        0.0203949357        6.8935678836
        0.0271932476        6.9269017374
        0.0339915595        6.9679142299
        0.0407898714        7.0155690060
        0.0475881833        7.0685702106
        0.0543864952        7.1253205486
        0.0611848071        7.1840586059
        0.0679831190        7.2430802677
        0.0747814309        7.3008588311
        0.0815797428        7.3559672440
        0.0883780547        7.4068970505
        0.0951763666        7.4519913820
        0.1019746785        7.4896491770
        0.1087729904        7.5187361329
        0.1155713023        7.5389123379
        0.1223696142        7.5505715477
        0.1291679261        7.5543571232
        0.1291679261        7.5543571232
        0.1359662380        7.5536344589
        0.1427645498        7.5509160908
        0.1495628617        7.5448736946
        0.1563611736        7.5341339867
        0.1631594855        7.5179071638
        0.1699577974        7.4961833638
        0.1767561093        7.4695538165
        0.1835544212        7.4389315417
        0.1903527331        7.4053838549
        0.1971510450        7.3701018229
        0.2039493569        7.3344054471
        0.2107476688        7.2996845803
        0.2175459807        7.2672626894
        0.2243442926        7.2382551160
        0.2311426045        7.2135053435
        0.2379409164        7.1936204425
        0.2447392283        7.1790525233
        0.2515375402        7.1701515606
        0.2583358521        7.1671569060
        0.2583358521        7.1671569060
        0.2679501170        7.1730980232
        0.2775643819        7.1901833786
        0.2871786468        7.2159801481
        0.2967929117        7.2457456314
        0.3064071765        7.2737263092
        0.3160214414        7.2970265677
        0.3256357063        7.3154013279
        0.3352499712        7.3261758429
        0.3448642361        7.3226145927
        0.3544785010        7.2982996151
        0.3640927659        7.2536845313
        0.3737070307        7.1956061868
        0.3833212956        7.1304120626
        0.3929355605        7.0622303983
        0.4025498254        6.9955998493
        0.4121640903        6.9359995347
        0.4217783552        6.8888534574
        0.4313926201        6.8586948876
        0.4410068850        6.8483459105
        0.4410068850        6.8483459105
        0.4478051969        6.8675595509
        0.4546035088        6.9234989589
        0.4614018206        7.0119453700
        0.4682001325        7.1280453235
        0.4749984444        7.2675100826
        0.4817967563        7.4258699490
        0.4885950682        7.5964038058
        0.4953933801        7.7693615172
        0.5021916920        7.7969686587
        0.5089900039        7.8080894682
        0.5157883158        7.8192142914
        0.5225866277        7.8299423559
        0.5293849396        7.8398718345
        0.5361832515        7.8486891619
        0.5429815634        7.8561980607
        0.5497798753        7.8622737067
        0.5565781872        7.8667913769
        0.5633764991        7.8695980798
        0.5701748110        7.8705529992
        0.5701748110        7.8705529992
        0.5769731229        7.8825006112
        0.5837714348        7.9172098560
        0.5905697467        7.9715671663
        0.5973680586        7.9960267203
        0.6041663705        7.9755531018
        0.6109646824        7.9514901791
        0.6177629943        7.9244038656
        0.6245613062        7.8951116455
        0.6313596181        7.8646087906
        0.6381579300        7.8338788944
        0.6449562419        7.8037253541
        0.6517545538        7.7747887906
        0.6585528657        7.7477207721
        0.6653511776        7.7232888808
        0.6721494895        7.7022845323
        0.6789478014        7.6853575815
        0.6857461133        7.6729553397
        0.6925444252        7.6653770059
        0.6993427371        7.6628244432
        0.6993427371        7.6628244432
        0.7061410490        7.6698669186
        0.7129393609        7.6894419129
        0.7197376728        7.7178384179
        0.7265359847        7.7516929889
        0.7333342966        7.7910209166
        0.7401326085        7.8393854994
        0.7469309203        7.8988985503
        0.7537292322        7.9659061342
        0.7605275441        8.0325884565
        0.7673258560        8.0911958759
        0.7741241679        8.1379581543
        0.7809224798        8.1761731449
        0.7877207917        8.2148652966
        0.7945191036        8.2604419860
        0.8013174155        8.3092642341
        0.8081157274        8.3500814272
        0.8149140393        8.3736936498
        0.8217123512        8.3811490924
        0.8285106631        8.3817789995
        0.8285106631        8.3817789995
        0.8381249280        8.3804286246
        0.8477391929        8.3660169312
        0.8573534578        8.3279915650
        0.8669677227        8.2764556568
        0.8765819876        8.2304876485
        0.8861962524        8.1976951169
        0.8958105173        8.1717691695
        0.9054247822        8.1463833274
        0.9150390471        8.1219256164
        0.9246533120        8.1001833866
        0.9342675769        8.0814421472
        0.9438818418        8.0665431159
        0.9534961066        8.0562780533
        0.9631103715        8.0491949822
        0.9727246364        8.0430170288
        0.9823389013        8.0376936382
        0.9919531662        7.9597455462
        1.0015674311        7.8941600763
        1.0111816960        7.8705529992


        0.0000000000        7.7362840671
        0.0067983119        7.7524895417
        0.0135966238        7.7989294026
        0.0203949357        7.8698563430
        0.0271932476        7.9578649525
        0.0339915595        8.0559232045
        0.0407898714        8.1586297679
        0.0475881833        8.2355364359
        0.0543864952        8.2386541604
        0.0611848071        8.2419095400
        0.0679831190        8.2452101423
        0.0747814309        8.2484637594
        0.0815797428        8.2515816491
        0.0883780547        8.2544806411
        0.0951763666        8.2570842130
        0.1019746785        8.2593230784
        0.1087729904        8.2611360023
        0.1155713023        8.2624713535
        0.1223696142        8.2632894216
        0.1291679261        8.2635649988
        0.1291679261        8.2635649988
        0.1359662380        8.2703303574
        0.1427645498        8.2904097816
        0.1495628617        8.3231687016
        0.1563611736        8.3675973846
        0.1631594855        8.4223721071
        0.1699577974        8.4859233554
        0.1767561093        8.5565007644
        0.1835544212        8.6322281374
        0.1903527331        8.7111462822
        0.1971510450        8.7912450312
        0.2039493569        8.8704880925
        0.2107476688        8.9468355870
        0.2175459807        8.9929249524
        0.2243442926        9.0103628496
        0.2311426045        9.0280201111
        0.2379409164        9.0441049161
        0.2447392283        9.0569470013
        0.2515375402        9.0652166298
        0.2583358521        9.0680692207
        0.2583358521        9.0680692207
        0.2679501170        9.0619873366
        0.2775643819        9.0448764075
        0.2871786468        9.0176074088
        0.2967929117        8.9792334164
        0.3064071765        8.9307804477
        0.3160214414        8.8764563817
        0.3256357063        8.8163496392
        0.3352499712        8.7467754539
        0.3448642361        8.6693480455
        0.3544785010        8.5866113437
        0.3640927659        8.4962210245
        0.3737070307        8.3965404984
        0.3833212956        8.2901428748
        0.3929355605        8.1799932190
        0.4025498254        8.0678083781
        0.4121640903        7.9556336327
        0.4217783552        7.8497867835
        0.4313926201        7.7679934171
        0.4410068850        7.7362840671
        0.4410068850        7.7362840671
        0.4478051969        7.7371679353
        0.4546035088        7.7398196272
        0.4614018206        7.7442128699
        0.4682001325        7.7502448200
        0.4749984444        7.7577131508
        0.4817967563        7.7663523064
        0.4885950682        7.7759051634
        0.4953933801        7.7861683693
        0.5021916920        7.9344194644
        0.5089900039        8.0846123186
        0.5157883158        8.1436004473
        0.5225866277        8.1237574616
        0.5293849396        8.1039907711
        0.5361832515        8.0852224676
        0.5429815634        8.0683741065
        0.5497798753        8.0542941914
        0.5565781872        8.0436973364
        0.5633764991        8.0371197338
        0.5701748110        8.0348910951
        0.5701748110        8.0348910951
        0.5769731229        8.0323369130
        0.5837714348        8.0247621422
        0.5905697467        8.0125367564
        0.5973680586        8.0412244850
        0.6041663705        8.1215119677
        0.6109646824        8.2081925246
        0.6177629943        8.2978449773
        0.6245613062        8.3719092986
        0.6313596181        8.4518668620
        0.6381579300        8.5344060667
        0.6449562419        8.6160245625
        0.6517545538        8.6948197754
        0.6585528657        8.7713565780
        0.6653511776        8.7794438295
        0.6721494895        8.7767582419
        0.6789478014        8.7742442119
        0.6857461133        8.7721767193
        0.6925444252        8.7708129569
        0.6993427371        8.7703362234
        0.6993427371        8.7703362234
        0.7061410490        8.7755336428
        0.7129393609        8.7900895069
        0.7197376728        8.8113347108
        0.7265359847        8.8360060960
        0.7333342966        8.8612571074
        0.7401326085        8.8851627080
        0.7469309203        8.9067020906
        0.7537292322        8.9255023989
        0.7605275441        8.9415851694
        0.7673258560        8.9551854589
        0.7741241679        8.9666213555
        0.7809224798        8.9761977471
        0.7877207917        8.9841540975
        0.7945191036        8.9906593730
        0.8013174155        8.9958328109
        0.8081157274        8.9997637911
        0.8149140393        9.0025208839
        0.8217123512        9.0041541753
        0.8285106631        9.0046949981
        0.8285106631        9.0046949981
        0.8381249280        9.0036119033
        0.8477391929        9.0003309326
        0.8573534578        8.9947344999
        0.8669677227        8.9865368322
        0.8765819876        8.9511779315
        0.8861962524        8.8666716218
        0.8958105173        8.7760104859
        0.9054247822        8.6815550765
        0.9150390471        8.5859203663
        0.9246533120        8.4924047612
        0.9342675769        8.4043059762
        0.9438818418        8.3234370058
        0.9534961066        8.2501931969
        0.9631103715        8.1856178742
        0.9727246364        8.1320291398
        0.9823389013        8.0551045607
        0.9919531662        8.0348023263
        1.0015674311        8.0345332020
        1.0111816960        8.0348910951


        0.0000000000        7.7362840671
        0.0067983119        7.7524895417
        0.0135966238        7.7989294026
        0.0203949357        7.8698563430
        0.0271932476        7.9578649525
        0.0339915595        8.0559232045
        0.0407898714        8.1586297679
        0.0475881833        8.2355364359
        0.0543864952        8.2386541604
        0.0611848071        8.2419095400
        0.0679831190        8.2452101423
        0.0747814309        8.2484637594
        0.0815797428        8.2515816491
        0.0883780547        8.2544806411
        0.0951763666        8.2570842130
        0.1019746785        8.2593230784
        0.1087729904        8.2611360023
        0.1155713023        8.2624713535
        0.1223696142        8.2632894216
        0.1291679261        8.2635649988
        0.1291679261        8.2635649988
        0.1359662380        8.2703303574
        0.1427645498        8.2904097816
        0.1495628617        8.3231687016
        0.1563611736        8.3675973846
        0.1631594855        8.4223721071
        0.1699577974        8.4859233554
        0.1767561093        8.5565007644
        0.1835544212        8.6322281374
        0.1903527331        8.7111462822
        0.1971510450        8.7912450312
        0.2039493569        8.8704880925
        0.2107476688        8.9468355870
        0.2175459807        8.9929249524
        0.2243442926        9.0103628496
        0.2311426045        9.0280201111
        0.2379409164        9.0441049161
        0.2447392283        9.0569470013
        0.2515375402        9.0652166298
        0.2583358521        9.0680692207
        0.2583358521        9.0680692207
        0.2679501170        9.0619873366
        0.2775643819        9.0448764075
        0.2871786468        9.0176074088
        0.2967929117        8.9792334164
        0.3064071765        8.9307804477
        0.3160214414        8.8764563817
        0.3256357063        8.8163496392
        0.3352499712        8.7467754539
        0.3448642361        8.6693480455
        0.3544785010        8.5866113437
        0.3640927659        8.4962210245
        0.3737070307        8.3965404984
        0.3833212956        8.2901428748
        0.3929355605        8.1799932190
        0.4025498254        8.0678083781
        0.4121640903        7.9556336327
        0.4217783552        7.8497867835
        0.4313926201        7.7679934171
        0.4410068850        7.7362840671
        0.4410068850        7.7362840671
        0.4478051969        7.7371679353
        0.4546035088        7.7398196272
        0.4614018206        7.7442128699
        0.4682001325        7.7502448200
        0.4749984444        7.7577131508
        0.4817967563        7.7663523064
        0.4885950682        7.7759051634
        0.4953933801        7.7861683693
        0.5021916920        7.9344194644
        0.5089900039        8.0846123186
        0.5157883158        8.1436004473
        0.5225866277        8.1237574616
        0.5293849396        8.1039907711
        0.5361832515        8.0852224676
        0.5429815634        8.0683741065
        0.5497798753        8.0542941914
        0.5565781872        8.0436973364
        0.5633764991        8.0371197338
        0.5701748110        8.0348910951
        0.5701748110        8.0348910951
        0.5769731229        8.0323369130
        0.5837714348        8.0247621422
        0.5905697467        8.0125367564
        0.5973680586        8.0412244850
        0.6041663705        8.1215119677
        0.6109646824        8.2081925246
        0.6177629943        8.2978449773
        0.6245613062        8.3719092986
        0.6313596181        8.4518668620
        0.6381579300        8.5344060667
        0.6449562419        8.6160245625
        0.6517545538        8.6948197754
        0.6585528657        8.7713565780
        0.6653511776        8.7794438295
        0.6721494895        8.7767582419
        0.6789478014        8.7742442119
        0.6857461133        8.7721767193
        0.6925444252        8.7708129569
        0.6993427371        8.7703362234
        0.6993427371        8.7703362234
        0.7061410490        8.7755336428
        0.7129393609        8.7900895069
        0.7197376728        8.8113347108
        0.7265359847        8.8360060960
        0.7333342966        8.8612571074
        0.7401326085        8.8851627080
        0.7469309203        8.9067020906
        0.7537292322        8.9255023989
        0.7605275441        8.9415851694
        0.7673258560        8.9551854589
        0.7741241679        8.9666213555
        0.7809224798        8.9761977471
        0.7877207917        8.9841540975
        0.7945191036        8.9906593730
        0.8013174155        8.9958328109
        0.8081157274        8.9997637911
        0.8149140393        9.0025208839
        0.8217123512        9.0041541753
        0.8285106631        9.0046949981
        0.8285106631        9.0046949981
        0.8381249280        9.0036119033
        0.8477391929        9.0003309326
        0.8573534578        8.9947344999
        0.8669677227        8.9865368322
        0.8765819876        8.9511779315
        0.8861962524        8.8666716218
        0.8958105173        8.7760104859
        0.9054247822        8.6815550765
        0.9150390471        8.5859203663
        0.9246533120        8.4924047612
        0.9342675769        8.4043059762
        0.9438818418        8.3234370058
        0.9534961066        8.2501931969
        0.9631103715        8.1856178742
        0.9727246364        8.1320291398
        0.9823389013        8.0551045607
        0.9919531662        8.0348023263
        1.0015674311        8.0345332020
        1.0111816960        8.0348910951


        0.0000000000        8.2236954596
        0.0067983119        8.2239957910
        0.0135966238        8.2247849505
        0.0203949357        8.2260808807
        0.0271932476        8.2278538986
        0.0339915595        8.2300608999
        0.0407898714        8.2326450433
        0.0475881833        8.2624127878
        0.0543864952        8.3649873551
        0.0611848071        8.4646303599
        0.0679831190        8.5597058279
        0.0747814309        8.6485725138
        0.0815797428        8.7297354909
        0.0883780547        8.8020057916
        0.0951763666        8.8645228259
        0.1019746785        8.9166548028
        0.1087729904        8.9578807913
        0.1155713023        8.9877355228
        0.1223696142        9.0058269951
        0.1291679261        9.0118889982
        0.1291679261        9.0118889982
        0.1359662380        9.0100664452
        0.1427645498        9.0048153417
        0.1495628617        8.9967540359
        0.1563611736        8.9868330328
        0.1631594855        8.9762537348
        0.1699577974        8.9663583872
        0.1767561093        8.9584752633
        0.1835544212        8.9537528702
        0.1903527331        8.9530331125
        0.1971510450        8.9567776333
        0.2039493569        8.9650269683
        0.2107476688        8.9773700824
        0.2175459807        9.0182698163
        0.2243442926        9.0828299094
        0.2311426045        9.1386604538
        0.2379409164        9.1840760453
        0.2447392283        9.2176394246
        0.2515375402        9.2382447533
        0.2583358521        9.2451834561
        0.2583358521        9.2451834561
        0.2679501170        9.2358131451
        0.2775643819        9.2082519217
        0.2871786468        9.1641778650
        0.2967929117        9.1060416525
        0.3064071765        9.0367586265
        0.3160214414        8.9594237240
        0.3256357063        8.8770780292
        0.3352499712        8.7925363332
        0.3448642361        8.7082949814
        0.3544785010        8.6265158056
        0.3640927659        8.5490502711
        0.3737070307        8.4774672080
        0.3833212956        8.4130715997
        0.3929355605        8.3569233571
        0.4025498254        8.3098677624
        0.4121640903        8.2725735801
        0.4217783552        8.2455599453
        0.4313926201        8.2292015381
        0.4410068850        8.2236954596
        0.4410068850        8.2236954596
        0.4478051969        8.2240408269
        0.4546035088        8.2248224259
        0.4614018206        8.2253431215
        0.4682001325        8.2246479066
        0.4749984444        8.2218173428
        0.4817967563        8.2161425791
        0.4885950682        8.2072363524
        0.4953933801        8.1950887957
        0.5021916920        8.1800345362
        0.5089900039        8.1626328664
        0.5157883158        8.1436478231
        0.5225866277        8.1237894565
        0.5293849396        8.1040125591
        0.5361832515        8.0852502840
        0.5429815634        8.0684118617
        0.5497798753        8.0543379496
        0.5565781872        8.0437427414
        0.5633764991        8.0371639203
        0.5701748110        8.0349329045
        0.5701748110        8.0349329045
        0.5769731229        8.0406909860
        0.5837714348        8.0579650466
        0.5905697467        8.0864413451
        0.5973680586        8.1254532023
        0.6041663705        8.1741046254
        0.6109646824        8.2316977083
        0.6177629943        8.2978659121
        0.6245613062        8.3878671402
        0.6313596181        8.4762145807
        0.6381579300        8.5611387505
        0.6449562419        8.6410258292
        0.6517545538        8.7144016181
        0.6585528657        8.7800183944
        0.6653511776        8.8369186423
        0.6721494895        8.8844131735
        0.6789478014        8.9219902833
        0.6857461133        8.9492242501
        0.6925444252        8.9657461911
        0.6993427371        8.9712870014
        0.6993427371        8.9712870014
        0.7061410490        8.9758049370
        0.7129393609        8.9891895797
        0.7197376728        9.0109467082
        0.7265359847        9.0402942849
        0.7333342966        9.0698448028
        0.7401326085        9.0757301593
        0.7469309203        9.0827141182
        0.7537292322        9.0905675509
        0.7605275441        9.0991508526
        0.7673258560        9.1083829491
        0.7741241679        9.1181175965
        0.7809224798        9.1280940441
        0.7877207917        9.1379572700
        0.7945191036        9.1472990666
        0.8013174155        9.1557101437
        0.8081157274        9.1628119490
        0.8149140393        9.1682465471
        0.8217123512        9.1716789738
        0.8285106631        9.1728292411
        0.8285106631        9.1728292411
        0.8381249280        9.1637211158
        0.8477391929        9.1359337350
        0.8573534578        9.0895302207
        0.8669677227        9.0266890951
        0.8765819876        8.9751188768
        0.8861962524        8.9592263588
        0.8958105173        8.9363306943
        0.9054247822        8.9013615806
        0.9150390471        8.8459552427
        0.9246533120        8.7638644420
        0.9342675769        8.6590508496
        0.9438818418        8.5405178535
        0.9534961066        8.4156396161
        0.9631103715        8.2899073730
        0.9727246364        8.1679588358
        0.9823389013        8.0907098647
        0.9919531662        8.0607868600
        1.0015674311        8.0416910477
        1.0111816960        8.0349329045


        0.0000000000        8.2236954596
        0.0067983119        8.2239957910
        0.0135966238        8.2247849505
        0.0203949357        8.2260808807
        0.0271932476        8.2278538986
        0.0339915595        8.2300608999
        0.0407898714        8.2326450433
        0.0475881833        8.2624127878
        0.0543864952        8.3649873551
        0.0611848071        8.4646303599
        0.0679831190        8.5597058279
        0.0747814309        8.6485725138
        0.0815797428        8.7297354909
        0.0883780547        8.8020057916
        0.0951763666        8.8645228259
        0.1019746785        8.9166548028
        0.1087729904        8.9578807913
        0.1155713023        8.9877355228
        0.1223696142        9.0058269951
        0.1291679261        9.0118889982
        0.1291679261        9.0118889982
        0.1359662380        9.0100664452
        0.1427645498        9.0048153417
        0.1495628617        8.9967540359
        0.1563611736        8.9868330328
        0.1631594855        8.9762537348
        0.1699577974        8.9663583872
        0.1767561093        8.9584752633
        0.1835544212        8.9537528702
        0.1903527331        8.9530331125
        0.1971510450        8.9567776333
        0.2039493569        8.9650269683
        0.2107476688        8.9773700824
        0.2175459807        9.0182698163
        0.2243442926        9.0828299094
        0.2311426045        9.1386604538
        0.2379409164        9.1840760453
        0.2447392283        9.2176394246
        0.2515375402        9.2382447533
        0.2583358521        9.2451834561
        0.2583358521        9.2451834561
        0.2679501170        9.2358131451
        0.2775643819        9.2082519217
        0.2871786468        9.1641778650
        0.2967929117        9.1060416525
        0.3064071765        9.0367586265
        0.3160214414        8.9594237240
        0.3256357063        8.8770780292
        0.3352499712        8.7925363332
        0.3448642361        8.7082949814
        0.3544785010        8.6265158056
        0.3640927659        8.5490502711
        0.3737070307        8.4774672080
        0.3833212956        8.4130715997
        0.3929355605        8.3569233571
        0.4025498254        8.3098677624
        0.4121640903        8.2725735801
        0.4217783552        8.2455599453
        0.4313926201        8.2292015381
        0.4410068850        8.2236954596
        0.4410068850        8.2236954596
        0.4478051969        8.2240408269
        0.4546035088        8.2248224259
        0.4614018206        8.2253431215
        0.4682001325        8.2246479066
        0.4749984444        8.2218173428
        0.4817967563        8.2161425791
        0.4885950682        8.2072363524
        0.4953933801        8.1950887957
        0.5021916920        8.1800345362
        0.5089900039        8.1626328664
        0.5157883158        8.1436478231
        0.5225866277        8.1237894565
        0.5293849396        8.1040125591
        0.5361832515        8.0852502840
        0.5429815634        8.0684118617
        0.5497798753        8.0543379496
        0.5565781872        8.0437427414
        0.5633764991        8.0371639203
        0.5701748110        8.0349329045
        0.5701748110        8.0349329045
        0.5769731229        8.0406909860
        0.5837714348        8.0579650466
        0.5905697467        8.0864413451
        0.5973680586        8.1254532023
        0.6041663705        8.1741046254
        0.6109646824        8.2316977083
        0.6177629943        8.2978659121
        0.6245613062        8.3878671402
        0.6313596181        8.4762145807
        0.6381579300        8.5611387505
        0.6449562419        8.6410258292
        0.6517545538        8.7144016181
        0.6585528657        8.7800183944
        0.6653511776        8.8369186423
        0.6721494895        8.8844131735
        0.6789478014        8.9219902833
        0.6857461133        8.9492242501
        0.6925444252        8.9657461911
        0.6993427371        8.9712870014
        0.6993427371        8.9712870014
        0.7061410490        8.9758049370
        0.7129393609        8.9891895797
        0.7197376728        9.0109467082
        0.7265359847        9.0402942849
        0.7333342966        9.0698448028
        0.7401326085        9.0757301593
        0.7469309203        9.0827141182
        0.7537292322        9.0905675509
        0.7605275441        9.0991508526
        0.7673258560        9.1083829491
        0.7741241679        9.1181175965
        0.7809224798        9.1280940441
        0.7877207917        9.1379572700
        0.7945191036        9.1472990666
        0.8013174155        9.1557101437
        0.8081157274        9.1628119490
        0.8149140393        9.1682465471
        0.8217123512        9.1716789738
        0.8285106631        9.1728292411
        0.8285106631        9.1728292411
        0.8381249280        9.1637211158
        0.8477391929        9.1359337350
        0.8573534578        9.0895302207
        0.8669677227        9.0266890951
        0.8765819876        8.9751188768
        0.8861962524        8.9592263588
        0.8958105173        8.9363306943
        0.9054247822        8.9013615806
        0.9150390471        8.8459552427
        0.9246533120        8.7638644420
        0.9342675769        8.6590508496
        0.9438818418        8.5405178535
        0.9534961066        8.4156396161
        0.9631103715        8.2899073730
        0.9727246364        8.1679588358
        0.9823389013        8.0907098647
        0.9919531662        8.0607868600
        1.0015674311        8.0416910477
        1.0111816960        8.0349329045


        0.0000000000        8.2237645397
        0.0067983119        8.2323103589
        0.0135966238        8.2575950350
        0.0203949357        8.2982770194
        0.0271932476        8.3523917343
        0.0339915595        8.4175663626
        0.0407898714        8.4912616038
        0.0475881833        8.5709525877
        0.0543864952        8.6542288166
        0.0611848071        8.7388258743
        0.0679831190        8.8226203773
        0.0747814309        8.9036194201
        0.0815797428        8.9799620319
        0.0883780547        9.0499339501
        0.0951763666        9.1119878099
        0.1019746785        9.1647614783
        0.1087729904        9.2070936558
        0.1155713023        9.2380410624
        0.1223696142        9.2569009432
        0.1291679261        9.2632369907
        0.1291679261        9.2632369907
        0.1359662380        9.2629859570
        0.1427645498        9.2622550972
        0.1495628617        9.2611075558
        0.1563611736        9.2596374418
        0.1631594855        9.2579558088
        0.1699577974        9.2561756469
        0.1767561093        9.2543989208
        0.1835544212        9.2527078326
        0.1903527331        9.2511611333
        0.1971510450        9.2497948972
        0.2039493569        9.2486261630
        0.2107476688        9.2476575461
        0.2175459807        9.2468813422
        0.2243442926        9.2462825117
        0.2311426045        9.2458408151
        0.2379409164        9.2455328675
        0.2447392283        9.2453348003
        0.2515375402        9.2452256677
        0.2583358521        9.2452005439
        0.2583358521        9.2452005439
        0.2679501170        9.2407534334
        0.2775643819        9.2274644465
        0.2871786468        9.2053465852
        0.2967929117        9.1744547755
        0.3064071765        9.1348899906
        0.3160214414        9.0868223173
        0.3256357063        9.0305201312
        0.3352499712        8.9663969871
        0.3448642361        8.8950753713
        0.3544785010        8.8174523728
        0.3640927659        8.7347673796
        0.3737070307        8.6486930949
        0.3833212956        8.5614611357
        0.3929355605        8.4760031538
        0.4025498254        8.3960564356
        0.4121640903        8.3261315588
        0.4217783552        8.2711878145
        0.4313926201        8.2359146755
        0.4410068850        8.2237645397
        0.4410068850        8.2237645397
        0.4478051969        8.2241025550
        0.4546035088        8.2248608251
        0.4614018206        8.2253525769
        0.4682001325        8.2246618624
        0.4749984444        8.2218385717
        0.4817967563        8.2161539553
        0.4885950682        8.2072472432
        0.4953933801        8.1951236437
        0.5021916920        8.1800862205
        0.5089900039        8.1626886741
        0.5157883158        8.2181973682
        0.5225866277        8.3375267512
        0.5293849396        8.4462018290
        0.5361832515        8.5454659145
        0.5429815634        8.6318204215
        0.5497798753        8.6991806353
        0.5565781872        8.7442365972
        0.5633764991        8.7686530086
        0.5701748110        8.7761869679
        0.5701748110        8.7761869679
        0.5769731229        8.7784201820
        0.5837714348        8.7827736968
        0.5905697467        8.7863458256
        0.5973680586        8.7885878746
        0.6041663705        8.7898433095
        0.6109646824        8.7904186321
        0.6177629943        8.7904764047
        0.6245613062        8.7900894884
        0.6313596181        8.7892857235
        0.6381579300        8.7880718888
        0.6449562419        8.7864489764
