 written on 23Nov2019 at 12:48:25 
           7
        1331
    1    1    1    1    1    1    1    1    2    4    2    2    2    2    2
    2    2    2    2    4    4    2    2    2    2    2    2    2    2    2
    4    2    1    1    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    1    2    2    1    1    1    1    1    1
    1    1    1    2    2    1    1    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    1    1    2    2    1    1    1
    1    1    1    1    1    1    2    2    1    1    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    1    1    2    2
    1    1    1    1    1    1    1    1    1    2    4    2    2    2    2
    2    2    2    2    2    4    4    2    2    2    2    2    2    2    2
    2    4    2    1    1    1    1    1    1    1    1    1    2    2    1
    1    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    1    1    2    2    1    1    1    1    1    1    1    1    1
    2    2    1    1    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    1    2    2    1    1    1    1    1    1
    1    1    1    2    2    1    1    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    1    1    2    4    2    2    2
    2    2    2    2    2    2    4    4    2    2    2    2    2    2    2
    2    2    4    2    1    1    1    1    1    1    1    1    1    2    2
    1    1    1    1    1    1    1    1    1    2    2    1    1    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    1
    1    2    2    1    1    1    1    1    1    1    1    1    2    2    1
    1    1    1    1    1    1    1    1    2    2    1    1    1    1    1
    1    1    1    1    2    2    1    1    1    1    1    1    1    1    1
    2    2    1    1    1    1    1    1    1    1    1    2    4    2    2
    2    2    2    2    2    2    2    4    4    2    2    2    2    2    2
    2    2    2    4    2    1    1    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    1    1    2    2    1    1    1
    1    1    1    1    1    1    2    2    1    1    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    1    1    2    2
    1    1    1    1    1    1    1    1    1    2    2    1    1    1    1
    1    1    1    1    1    2    2    1    1    1    1    1    1    1    1
    1    2    2    1    1    1    1    1    1    1    1    1    2    4    2
    2    2    2    2    2    2    2    2    4    4    2    2    2    2    2
    2    2    2    2    4    2    1    1    1    1    1    1    1    1    1
    2    2    1    1    1    1    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    1    2    2    1    1    1    1    1    1
    1    1    1    2    2    1    1    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    1    1    1    2    2    1    1    1
    1    1    1    1    1    1    2    2    1    1    1    1    1    1    1
    1    1    2    2    1    1    1    1    1    1    1    1    1    2    4
    2    2    2    2    2    2    2    2    2    4    8    4    4    4    4
    4    4    4    4    4    8    4    2    2    2    2    2    2    2    2
    2    4    4    2    2    2    2    2    2    2    2    2    4    4    2
    2    2    2    2    2    2    2    2    4    4    2    2    2    2    2
    2    2    2    2    4    4    2    2    2    2    2    2    2    2    2
    4    4    2    2    2    2    2    2    2    2    2    4    4    2    2
    2    2    2    2    2    2    2    4    4    2    2    2    2    2    2
    2    2    2    4    4    2    2    2    2    2    2    2    2    2    4
    8    4    4    4    4    4    4    4    4    4    8
   -5   -5   -5    1    1   -0.000777    0.000000
   -5   -5   -5    2    1   -0.000000    0.000000
   -5   -5   -5    3    1   -0.000638    0.000901
   -5   -5   -5    4    1   -0.000071    0.000090
   -5   -5   -5    5    1   -0.000071   -0.000090
   -5   -5   -5    6    1    0.000000    0.000002
   -5   -5   -5    7    1    0.000199   -0.000000
   -5   -5   -5    1    2   -0.000000   -0.000000
   -5   -5   -5    2    2    0.000321    0.000000
   -5   -5   -5    3    2   -0.000054   -0.000000
   -5   -5   -5    4    2   -0.000051    0.000030
   -5   -5   -5    5    2   -0.000051   -0.000030
   -5   -5   -5    6    2   -0.000385   -0.000286
   -5   -5   -5    7    2    0.000008   -0.000000
   -5   -5   -5    1    3   -0.000638   -0.000901
   -5   -5   -5    2    3   -0.000054    0.000000
   -5   -5   -5    3    3    0.000188    0.000000
   -5   -5   -5    4    3    0.000102   -0.000070
   -5   -5   -5    5    3   -0.000098    0.000075
   -5   -5   -5    6    3    0.000000    0.000000
   -5   -5   -5    7    3   -0.000000    0.000000
   -5   -5   -5    1    4   -0.000071   -0.000090
   -5   -5   -5    2    4   -0.000051   -0.000030
   -5   -5   -5    3    4    0.000102    0.000070
   -5   -5   -5    4    4    0.000041    0.000000
   -5   -5   -5    5    4   -0.000000    0.000046
   -5   -5   -5    6    4    0.000080    0.000061
   -5   -5   -5    7    4    0.000000    0.000000
   -5   -5   -5    1    5   -0.000071    0.000090
   -5   -5   -5    2    5   -0.000051    0.000030
   -5   -5   -5    3    5   -0.000098   -0.000075
   -5   -5   -5    4    5   -0.000000   -0.000046
   -5   -5   -5    5    5    0.000041    0.000000
   -5   -5   -5    6    5    0.000083    0.000057
   -5   -5   -5    7    5    0.000000   -0.000000
   -5   -5   -5    1    6    0.000000   -0.000002
   -5   -5   -5    2    6   -0.000385    0.000286
   -5   -5   -5    3    6    0.000000   -0.000000
   -5   -5   -5    4    6    0.000080   -0.000061
   -5   -5   -5    5    6    0.000083   -0.000057
   -5   -5   -5    6    6   -0.000013    0.000000
   -5   -5   -5    7    6   -0.000000   -0.000006
   -5   -5   -5    1    7    0.000199    0.000000
   -5   -5   -5    2    7    0.000008    0.000000
   -5   -5   -5    3    7   -0.000000   -0.000000
   -5   -5   -5    4    7    0.000000   -0.000000
   -5   -5   -5    5    7    0.000000    0.000000
   -5   -5   -5    6    7   -0.000000    0.000006
   -5   -5   -5    7    7    0.000216    0.000000
   -5   -5   -4    1    1   -0.000384    0.000000
   -5   -5   -4    2    1   -0.000000    0.000000
   -5   -5   -4    3    1    0.000385   -0.000557
   -5   -5   -4    4    1    0.000043    0.000013
   -5   -5   -4    5    1    0.000043   -0.000013
   -5   -5   -4    6    1   -0.000000   -0.000025
   -5   -5   -4    7    1    0.000048   -0.000000
   -5   -5   -4    1    2    0.000000   -0.000000
   -5   -5   -4    2    2   -0.000177   -0.000000
   -5   -5   -4    3    2    0.000045    0.000000
   -5   -5   -4    4    2    0.000002    0.000015
   -5   -5   -4    5    2    0.000002   -0.000015
   -5   -5   -4    6    2    0.000238    0.000162
   -5   -5   -4    7    2   -0.000039   -0.000000
   -5   -5   -4    1    3    0.000669    0.000901
   -5   -5   -4    2    3   -0.000054    0.000000
   -5   -5   -4    3    3    0.000067   -0.000000
   -5   -5   -4    4    3   -0.000083    0.000057
   -5   -5   -4    5    3    0.000079   -0.000061
   -5   -5   -4    6    3   -0.000000    0.000000
   -5   -5   -4    7    3    0.000000    0.000000
   -5   -5   -4    1    4    0.000071    0.000090
   -5   -5   -4    2    4    0.000051    0.000030
   -5   -5   -4    3    4   -0.000083   -0.000057
   -5   -5   -4    4    4   -0.000029   -0.000000
   -5   -5   -4    5    4   -0.000000   -0.000023
   -5   -5   -4    6    4   -0.000064   -0.000050
   -5   -5   -4    7    4   -0.000000    0.000000
   -5   -5   -4    1    5    0.000071   -0.000090
   -5   -5   -4    2    5    0.000051   -0.000030
   -5   -5   -4    3    5    0.000079    0.000061
   -5   -5   -4    4    5   -0.000000    0.000023
   -5   -5   -4    5    5   -0.000029    0.000000
   -5   -5   -4    6    5   -0.000067   -0.000046
   -5   -5   -4    7    5   -0.000000   -0.000000
   -5   -5   -4    1    6    0.000000   -0.000002
   -5   -5   -4    2    6    0.000385   -0.000273
   -5   -5   -4    3    6   -0.000000    0.000000
   -5   -5   -4    4    6   -0.000064    0.000050
   -5   -5   -4    5    6   -0.000067    0.000046
   -5   -5   -4    6    6    0.000010   -0.000000
   -5   -5   -4    7    6   -0.000000   -0.000000
   -5   -5   -4    1    7    0.000199    0.000000
   -5   -5   -4    2    7    0.000008    0.000000
   -5   -5   -4    3    7   -0.000000   -0.000000
   -5   -5   -4    4    7   -0.000000   -0.000000
   -5   -5   -4    5    7   -0.000000    0.000000
   -5   -5   -4    6    7   -0.000000    0.000000
   -5   -5   -4    7    7    0.000128    0.000000
   -5   -5   -3    1    1   -0.000127   -0.000000
   -5   -5   -3    2    1    0.000001   -0.000000
   -5   -5   -3    3    1    0.000168   -0.000000
   -5   -5   -3    4    1   -0.000000   -0.000041
   -5   -5   -3    5    1   -0.000000    0.000041
   -5   -5   -3    6    1    0.000000    0.000041
   -5   -5   -3    7    1   -0.000259    0.000000
   -5   -5   -3    1    2   -0.000001    0.000000
   -5   -5   -3    2    2   -0.000299    0.000000
   -5   -5   -3    3    2    0.000071   -0.000000
   -5   -5   -3    4    2    0.000058   -0.000042
   -5   -5   -3    5    2    0.000058    0.000042
   -5   -5   -3    6    2   -0.000000    0.000058
   -5   -5   -3    7    2   -0.000035    0.000000
   -5   -5   -3    1    3   -0.000422   -0.000557
   -5   -5   -3    2    3    0.000045   -0.000000
   -5   -5   -3    3    3   -0.000059    0.000000
   -5   -5   -3    4    3    0.000032   -0.000022
   -5   -5   -3    5    3   -0.000030    0.000023
   -5   -5   -3    6    3   -0.000000   -0.000000
   -5   -5   -3    7    3    0.000000   -0.000000
   -5   -5   -3    1    4   -0.000043    0.000013
   -5   -5   -3    2    4   -0.000003    0.000014
   -5   -5   -3    3    4    0.000032    0.000022
   -5   -5   -3    4    4    0.000016    0.000000
   -5   -5   -3    5    4    0.000000   -0.000018
   -5   -5   -3    6    4    0.000025    0.000019
   -5   -5   -3    7    4    0.000000    0.000000
   -5   -5   -3    1    5   -0.000043   -0.000013
   -5   -5   -3    2    5   -0.000003   -0.000014
   -5   -5   -3    3    5   -0.000030   -0.000023
   -5   -5   -3    4    5    0.000000    0.000018
   -5   -5   -3    5    5    0.000016   -0.000000
   -5   -5   -3    6    5    0.000026    0.000018
   -5   -5   -3    7    5   -0.000000   -0.000000
   -5   -5   -3    1    6   -0.000000    0.000025
   -5   -5   -3    2    6   -0.000238    0.000184
   -5   -5   -3    3    6   -0.000000   -0.000000
   -5   -5   -3    4    6    0.000025   -0.000019
   -5   -5   -3    5    6    0.000026   -0.000018
   -5   -5   -3    6    6    0.000030   -0.000000
   -5   -5   -3    7    6    0.000000    0.000004
   -5   -5   -3    1    7    0.000047    0.000000
   -5   -5   -3    2    7   -0.000038    0.000000
   -5   -5   -3    3    7   -0.000000    0.000000
   -5   -5   -3    4    7    0.000000   -0.000000
   -5   -5   -3    5    7   -0.000000    0.000000
   -5   -5   -3    6    7    0.000000   -0.000004
   -5   -5   -3    7    7   -0.000097    0.000000
   -5   -5   -2    1    1    0.001208   -0.000000
   -5   -5   -2    2    1   -0.000000   -0.000000
   -5   -5   -2    3    1   -0.000627    0.000557
   -5   -5   -2    4    1   -0.000240   -0.000002
   -5   -5   -2    5    1   -0.000240    0.000002
   -5   -5   -2    6    1   -0.000000   -0.000013
   -5   -5   -2    7    1   -0.000415    0.000000
   -5   -5   -2    1    2    0.000000    0.000000
   -5   -5   -2    2    2    0.000717    0.000000
   -5   -5   -2    3    2    0.000025    0.000000
   -5   -5   -2    4    2   -0.000003    0.000100
   -5   -5   -2    5    2   -0.000003   -0.000100
   -5   -5   -2    6    2   -0.000238   -0.000278
   -5   -5   -2    7    2   -0.000047    0.000000
   -5   -5   -2    1    3    0.000168    0.000000
   -5   -5   -2    2    3    0.000071    0.000000
   -5   -5   -2    3    3   -0.000212    0.000000
   -5   -5   -2    4    3    0.000032   -0.000022
   -5   -5   -2    5    3   -0.000030    0.000023
   -5   -5   -2    6    3    0.000000   -0.000000
   -5   -5   -2    7    3   -0.000000   -0.000000
   -5   -5   -2    1    4    0.000000   -0.000041
   -5   -5   -2    2    4   -0.000058   -0.000042
   -5   -5   -2    3    4    0.000032    0.000022
   -5   -5   -2    4    4   -0.000024   -0.000000
   -5   -5   -2    5    4   -0.000000    0.000065
   -5   -5   -2    6    4    0.000025    0.000019
   -5   -5   -2    7    4    0.000000   -0.000000
   -5   -5   -2    1    5    0.000000    0.000041
   -5   -5   -2    2    5   -0.000058    0.000042
   -5   -5   -2    3    5   -0.000030   -0.000023
   -5   -5   -2    4    5   -0.000000   -0.000065
   -5   -5   -2    5    5   -0.000024    0.000000
   -5   -5   -2    6    5    0.000026    0.000018
   -5   -5   -2    7    5   -0.000000   -0.000000
   -5   -5   -2    1    6    0.000000   -0.000041
   -5   -5   -2    2    6   -0.000000   -0.000058
   -5   -5   -2    3    6    0.000000   -0.000000
   -5   -5   -2    4    6    0.000025   -0.000019
   -5   -5   -2    5    6    0.000026   -0.000018
   -5   -5   -2    6    6   -0.000058    0.000000
   -5   -5   -2    7    6    0.000000   -0.000007
   -5   -5   -2    1    7   -0.000259   -0.000000
   -5   -5   -2    2    7   -0.000035   -0.000000
   -5   -5   -2    3    7    0.000000    0.000000
   -5   -5   -2    4    7    0.000000    0.000000
   -5   -5   -2    5    7   -0.000000    0.000000
   -5   -5   -2    6    7    0.000000    0.000007
   -5   -5   -2    7    7   -0.000305   -0.000000
   -5   -5   -1    1    1    0.000740    0.000000
   -5   -5   -1    2    1   -0.000001   -0.000000
   -5   -5   -1    3    1    0.000715   -0.000901
   -5   -5   -1    4    1    0.000350   -0.000003
   -5   -5   -1    5    1    0.000350    0.000003
   -5   -5   -1    6    1    0.000000   -0.000000
   -5   -5   -1    7    1   -0.000190    0.000000
   -5   -5   -1    1    2    0.000001    0.000000
   -5   -5   -1    2    2    0.000201   -0.000000
   -5   -5   -1    3    2   -0.000079   -0.000000
   -5   -5   -1    4    2   -0.000077   -0.000158
   -5   -5   -1    5    2   -0.000077    0.000158
   -5   -5   -1    6    2    0.000385    0.000344
   -5   -5   -1    7    2   -0.000270    0.000000
   -5   -5   -1    1    3    0.000180    0.000557
   -5   -5   -1    2    3    0.000025   -0.000000
   -5   -5   -1    3    3   -0.000090   -0.000000
   -5   -5   -1    4    3   -0.000083    0.000057
   -5   -5   -1    5    3    0.000079   -0.000061
   -5   -5   -1    6    3    0.000000    0.000000
   -5   -5   -1    7    3   -0.000000   -0.000000
   -5   -5   -1    1    4    0.000240   -0.000002
   -5   -5   -1    2    4    0.000003    0.000100
   -5   -5   -1    3    4   -0.000083   -0.000057
   -5   -5   -1    4    4    0.000035   -0.000000
   -5   -5   -1    5    4    0.000000   -0.000118
   -5   -5   -1    6    4   -0.000064   -0.000050
   -5   -5   -1    7    4    0.000000    0.000000
   -5   -5   -1    1    5    0.000240    0.000002
   -5   -5   -1    2    5    0.000003   -0.000100
   -5   -5   -1    3    5    0.000079    0.000061
   -5   -5   -1    4    5    0.000000    0.000118
   -5   -5   -1    5    5    0.000035    0.000000
   -5   -5   -1    6    5   -0.000067   -0.000046
   -5   -5   -1    7    5   -0.000000   -0.000000
   -5   -5   -1    1    6   -0.000000    0.000013
   -5   -5   -1    2    6    0.000238   -0.000068
   -5   -5   -1    3    6    0.000000    0.000000
   -5   -5   -1    4    6   -0.000064    0.000050
   -5   -5   -1    5    6   -0.000067    0.000046
   -5   -5   -1    6    6    0.000013    0.000000
   -5   -5   -1    7    6   -0.000000   -0.000003
   -5   -5   -1    1    7   -0.000415   -0.000000
   -5   -5   -1    2    7   -0.000047   -0.000000
   -5   -5   -1    3    7    0.000000   -0.000000
   -5   -5   -1    4    7    0.000000   -0.000000
   -5   -5   -1    5    7   -0.000000    0.000000
   -5   -5   -1    6    7   -0.000000    0.000003
   -5   -5   -1    7    7   -0.000301    0.000000
   -5   -5    0    1    1    0.000817   -0.000000
   -5   -5    0    2    1    0.000000    0.000000
   -5   -5    0    3    1   -0.000592    0.000901
   -5   -5    0    4    1   -0.000350    0.000003
   -5   -5    0    5    1   -0.000350   -0.000003
   -5   -5    0    6    1    0.000000   -0.000000
   -5   -5    0    7    1   -0.000190    0.000000
   -5   -5    0    1    2    0.000000   -0.000000
   -5   -5    0    2    2   -0.001000    0.000000
   -5   -5    0    3    2   -0.000079   -0.000000
   -5   -5    0    4    2    0.000077    0.000158
   -5   -5    0    5    2    0.000077   -0.000158
   -5   -5    0    6    2   -0.000385   -0.000215
   -5   -5    0    7    2   -0.000270    0.000000
   -5   -5    0    1    3   -0.000592   -0.000901
   -5   -5    0    2    3   -0.000079    0.000000
   -5   -5    0    3    3    0.000173   -0.000000
   -5   -5    0    4    3    0.000102   -0.000070
   -5   -5    0    5    3   -0.000098    0.000075
   -5   -5    0    6    3   -0.000000    0.000000
   -5   -5    0    7    3    0.000000    0.000000
   -5   -5    0    1    4   -0.000350   -0.000003
   -5   -5    0    2    4    0.000077   -0.000158
   -5   -5    0    3    4    0.000102    0.000070
   -5   -5    0    4    4   -0.000036   -0.000000
   -5   -5    0    5    4   -0.000000    0.000142
   -5   -5    0    6    4    0.000080    0.000061
   -5   -5    0    7    4    0.000000   -0.000000
   -5   -5    0    1    5   -0.000350    0.000003
   -5   -5    0    2    5    0.000077    0.000158
   -5   -5    0    3    5   -0.000098   -0.000075
   -5   -5    0    4    5   -0.000000   -0.000142
   -5   -5    0    5    5   -0.000036   -0.000000
   -5   -5    0    6    5    0.000083    0.000057
   -5   -5    0    7    5   -0.000000   -0.000000
   -5   -5    0    1    6    0.000000    0.000000
   -5   -5    0    2    6   -0.000385    0.000215
   -5   -5    0    3    6   -0.000000   -0.000000
   -5   -5    0    4    6    0.000080   -0.000061
   -5   -5    0    5    6    0.000083   -0.000057
   -5   -5    0    6    6    0.000114   -0.000000
   -5   -5    0    7    6   -0.000000    0.000010
   -5   -5    0    1    7   -0.000190   -0.000000
   -5   -5    0    2    7   -0.000270   -0.000000
   -5   -5    0    3    7    0.000000   -0.000000
   -5   -5    0    4    7    0.000000    0.000000
   -5   -5    0    5    7   -0.000000    0.000000
   -5   -5    0    6    7   -0.000000   -0.000010
   -5   -5    0    7    7   -0.000260   -0.000000
   -5   -5    1    1    1    0.000740   -0.000000
   -5   -5    1    2    1    0.000001   -0.000000
   -5   -5    1    3    1    0.000180   -0.000557
   -5   -5    1    4    1    0.000240    0.000002
   -5   -5    1    5    1    0.000240   -0.000002
   -5   -5    1    6    1   -0.000000   -0.000013
   -5   -5    1    7    1   -0.000415    0.000000
   -5   -5    1    1    2   -0.000001    0.000000
   -5   -5    1    2    2    0.000201    0.000000
   -5   -5    1    3    2    0.000025    0.000000
   -5   -5    1    4    2    0.000003   -0.000100
   -5   -5    1    5    2    0.000003    0.000100
   -5   -5    1    6    2    0.000238    0.000068
   -5   -5    1    7    2   -0.000047    0.000000
   -5   -5    1    1    3    0.000715    0.000901
   -5   -5    1    2    3   -0.000079    0.000000
   -5   -5    1    3    3   -0.000090    0.000000
   -5   -5    1    4    3   -0.000083    0.000057
   -5   -5    1    5    3    0.000079   -0.000061
   -5   -5    1    6    3    0.000000   -0.000000
   -5   -5    1    7    3    0.000000    0.000000
   -5   -5    1    1    4    0.000350    0.000003
   -5   -5    1    2    4   -0.000077    0.000158
   -5   -5    1    3    4   -0.000083   -0.000057
   -5   -5    1    4    4    0.000035    0.000000
   -5   -5    1    5    4    0.000000   -0.000118
   -5   -5    1    6    4   -0.000064   -0.000050
   -5   -5    1    7    4    0.000000    0.000000
   -5   -5    1    1    5    0.000350   -0.000003
   -5   -5    1    2    5   -0.000077   -0.000158
   -5   -5    1    3    5    0.000079    0.000061
   -5   -5    1    4    5    0.000000    0.000118
   -5   -5    1    5    5    0.000035   -0.000000
   -5   -5    1    6    5   -0.000067   -0.000046
   -5   -5    1    7    5   -0.000000   -0.000000
   -5   -5    1    1    6    0.000000    0.000000
   -5   -5    1    2    6    0.000385   -0.000344
   -5   -5    1    3    6    0.000000   -0.000000
   -5   -5    1    4    6   -0.000064    0.000050
   -5   -5    1    5    6   -0.000067    0.000046
   -5   -5    1    6    6    0.000013   -0.000000
   -5   -5    1    7    6   -0.000000   -0.000003
   -5   -5    1    1    7   -0.000190   -0.000000
   -5   -5    1    2    7   -0.000270   -0.000000
   -5   -5    1    3    7   -0.000000    0.000000
   -5   -5    1    4    7    0.000000   -0.000000
   -5   -5    1    5    7   -0.000000    0.000000
   -5   -5    1    6    7   -0.000000    0.000003
   -5   -5    1    7    7   -0.000301   -0.000000
   -5   -5    2    1    1    0.001208    0.000000
   -5   -5    2    2    1    0.000000   -0.000000
   -5   -5    2    3    1    0.000168   -0.000000
   -5   -5    2    4    1    0.000000    0.000041
   -5   -5    2    5    1    0.000000   -0.000041
   -5   -5    2    6    1    0.000000    0.000041
   -5   -5    2    7    1   -0.000259    0.000000
   -5   -5    2    1    2   -0.000000    0.000000
   -5   -5    2    2    2    0.000717   -0.000000
   -5   -5    2    3    2    0.000071   -0.000000
   -5   -5    2    4    2   -0.000058    0.000042
   -5   -5    2    5    2   -0.000058   -0.000042
   -5   -5    2    6    2   -0.000000    0.000058
   -5   -5    2    7    2   -0.000035    0.000000
   -5   -5    2    1    3   -0.000627   -0.000557
   -5   -5    2    2    3    0.000025   -0.000000
   -5   -5    2    3    3   -0.000212   -0.000000
   -5   -5    2    4    3    0.000032   -0.000022
   -5   -5    2    5    3   -0.000030    0.000023
   -5   -5    2    6    3    0.000000    0.000000
   -5   -5    2    7    3    0.000000   -0.000000
   -5   -5    2    1    4   -0.000240    0.000002
   -5   -5    2    2    4   -0.000003   -0.000100
   -5   -5    2    3    4    0.000032    0.000022
   -5   -5    2    4    4   -0.000024    0.000000
   -5   -5    2    5    4   -0.000000    0.000065
   -5   -5    2    6    4    0.000025    0.000019
   -5   -5    2    7    4    0.000000   -0.000000
   -5   -5    2    1    5   -0.000240   -0.000002
   -5   -5    2    2    5   -0.000003    0.000100
   -5   -5    2    3    5   -0.000030   -0.000023
   -5   -5    2    4    5   -0.000000   -0.000065
   -5   -5    2    5    5   -0.000024   -0.000000
   -5   -5    2    6    5    0.000026    0.000018
   -5   -5    2    7    5   -0.000000   -0.000000
   -5   -5    2    1    6   -0.000000    0.000013
   -5   -5    2    2    6   -0.000238    0.000278
   -5   -5    2    3    6    0.000000    0.000000
   -5   -5    2    4    6    0.000025   -0.000019
   -5   -5    2    5    6    0.000026   -0.000018
   -5   -5    2    6    6   -0.000058   -0.000000
   -5   -5    2    7    6    0.000000   -0.000007
   -5   -5    2    1    7   -0.000415   -0.000000
   -5   -5    2    2    7   -0.000047   -0.000000
   -5   -5    2    3    7   -0.000000    0.000000
   -5   -5    2    4    7    0.000000    0.000000
   -5   -5    2    5    7   -0.000000    0.000000
   -5   -5    2    6    7    0.000000    0.000007
   -5   -5    2    7    7   -0.000305    0.000000
   -5   -5    3    1    1   -0.000127    0.000000
   -5   -5    3    2    1   -0.000001   -0.000000
   -5   -5    3    3    1   -0.000422    0.000557
   -5   -5    3    4    1   -0.000043   -0.000013
   -5   -5    3    5    1   -0.000043    0.000013
   -5   -5    3    6    1   -0.000000   -0.000025
   -5   -5    3    7    1    0.000047   -0.000000
   -5   -5    3    1    2    0.000001    0.000000
   -5   -5    3    2    2   -0.000299   -0.000000
   -5   -5    3    3    2    0.000045    0.000000
   -5   -5    3    4    2   -0.000003   -0.000014
   -5   -5    3    5    2   -0.000003    0.000014
   -5   -5    3    6    2   -0.000238   -0.000184
   -5   -5    3    7    2   -0.000038   -0.000000
   -5   -5    3    1    3    0.000168    0.000000
   -5   -5    3    2    3    0.000071    0.000000
   -5   -5    3    3    3   -0.000059   -0.000000
   -5   -5    3    4    3    0.000032   -0.000022
   -5   -5    3    5    3   -0.000030    0.000023
   -5   -5    3    6    3   -0.000000    0.000000
   -5   -5    3    7    3   -0.000000   -0.000000
   -5   -5    3    1    4   -0.000000    0.000041
   -5   -5    3    2    4    0.000058    0.000042
   -5   -5    3    3    4    0.000032    0.000022
   -5   -5    3    4    4    0.000016   -0.000000
   -5   -5    3    5    4    0.000000   -0.000018
   -5   -5    3    6    4    0.000025    0.000019
   -5   -5    3    7    4    0.000000    0.000000
   -5   -5    3    1    5   -0.000000   -0.000041
   -5   -5    3    2    5    0.000058   -0.000042
   -5   -5    3    3    5   -0.000030   -0.000023
   -5   -5    3    4    5    0.000000    0.000018
   -5   -5    3    5    5    0.000016    0.000000
   -5   -5    3    6    5    0.000026    0.000018
   -5   -5    3    7    5   -0.000000   -0.000000
   -5   -5    3    1    6    0.000000   -0.000041
   -5   -5    3    2    6   -0.000000   -0.000058
   -5   -5    3    3    6   -0.000000    0.000000
   -5   -5    3    4    6    0.000025   -0.000019
   -5   -5    3    5    6    0.000026   -0.000018
   -5   -5    3    6    6    0.000030    0.000000
   -5   -5    3    7    6    0.000000    0.000004
   -5   -5    3    1    7   -0.000259   -0.000000
   -5   -5    3    2    7   -0.000035   -0.000000
   -5   -5    3    3    7    0.000000    0.000000
   -5   -5    3    4    7    0.000000   -0.000000
   -5   -5    3    5    7   -0.000000    0.000000
   -5   -5    3    6    7    0.000000   -0.000004
   -5   -5    3    7    7   -0.000097   -0.000000
   -5   -5    4    1    1   -0.000384   -0.000000
   -5   -5    4    2    1    0.000000    0.000000
   -5   -5    4    3    1    0.000669   -0.000901
   -5   -5    4    4    1    0.000071   -0.000090
   -5   -5    4    5    1    0.000071    0.000090
   -5   -5    4    6    1    0.000000    0.000002
   -5   -5    4    7    1    0.000199   -0.000000
   -5   -5    4    1    2   -0.000000   -0.000000
   -5   -5    4    2    2   -0.000177    0.000000
   -5   -5    4    3    2   -0.000054   -0.000000
   -5   -5    4    4    2    0.000051   -0.000030
   -5   -5    4    5    2    0.000051    0.000030
   -5   -5    4    6    2    0.000385    0.000273
   -5   -5    4    7    2    0.000008   -0.000000
   -5   -5    4    1    3    0.000385    0.000557
